CustomerID,Country,Customer_Rank,Revenue,Cumulative_Revenue_Pct,Revenue_Contribution_Pct
16485,United Kingdom,1478,2287.19,81.77,0.01
14481,United Kingdom,1479,2284.69,81.79,0.01
12684,France,1480,2283.63,81.8,0.01
18051,United Kingdom,1481,2282.28,81.81,0.01
14901,United Kingdom,1482,2281.4,81.82,0.01
13655,United Kingdom,1483,2280.51,81.84,0.01
14554,United Kingdom,1484,2279.49,81.85,0.01
13994,United Kingdom,1485,2274.14,81.86,0.01
17994,United Kingdom,1486,2270.03,81.88,0.01
13748,United Kingdom,1487,2268.35,81.89,0.01
15638,United Kingdom,1488,2265.2,81.9,0.01
15734,United Kingdom,1489,2263.3,81.91,0.01
13814,Germany,1490,2257.32,81.93,0.01
16350,United Kingdom,1491,2253.89,81.94,0.01
17414,United Kingdom,1492,2249.52,81.95,0.01
14432,United Kingdom,1493,2248.5,81.97,0.01
14644,United Kingdom,1494,2247.72,81.98,0.01
16177,United Kingdom,1495,2247.31,81.99,0.01
12868,United Kingdom,1496,2247.06,82.0,0.01
16174,United Kingdom,1497,2246.75,82.02,0.01
13627,United Kingdom,1498,2245.9,82.03,0.01
16042,United Kingdom,1499,2245.32,82.04,0.01
13407,United Kingdom,1500,2244.7,82.05,0.01
16823,United Kingdom,1501,2243.09,82.07,0.01
14462,United Kingdom,1502,2242.81,82.08,0.01
15865,United Kingdom,1503,2241.42,82.09,0.01
15629,United Kingdom,1504,2240.9,82.1,0.01
16551,United Kingdom,1505,2237.12,82.12,0.01
17180,United Kingdom,1506,2236.77,82.13,0.01
17075,United Kingdom,1507,2236.63,82.14,0.01
16108,United Kingdom,1508,2235.92,82.16,0.01
16076,United Kingdom,1509,2234.73,82.17,0.01
13662,United Kingdom,1510,2233.61,82.18,0.01
18215,United Kingdom,1511,2232.49,82.19,0.01
17460,United Kingdom,1512,2228.27,82.21,0.01
12783,Portugal,1513,2225.91,82.22,0.01
13365,United Kingdom,1514,2225.37,82.23,0.01
14321,United Kingdom,1515,2218.06,82.24,0.01
17648,United Kingdom,1516,2216.37,82.26,0.01
18177,United Kingdom,1517,2216.32,82.27,0.01
13478,United Kingdom,1518,2215.78,82.28,0.01
14708,United Kingdom,1519,2212.28,82.29,0.01
13320,United Kingdom,1520,2211.6,82.31,0.01
15550,United Kingdom,1521,2211.05,82.32,0.01
15476,United Kingdom,1522,2209.98,82.33,0.01
14177,United Kingdom,1523,2209.69,82.34,0.01
14834,United Kingdom,1524,2206.16,82.36,0.01
14467,United Kingdom,1525,2203.24,82.37,0.01
13410,United Kingdom,1526,2201.96,82.38,0.01
14006,United Kingdom,1527,2196.67,82.39,0.01
16317,United Kingdom,1528,2192.51,82.41,0.01
15934,United Kingdom,1529,2190.66,82.42,0.01
14212,United Kingdom,1530,2190.14,82.43,0.01
16221,United Kingdom,1531,2186.66,82.44,0.01
14597,United Kingdom,1532,2184.63,82.46,0.01
15864,United Kingdom,1533,2180.76,82.47,0.01
12856,United Kingdom,1534,2170.78,82.48,0.01
15649,United Kingdom,1535,2170.35,82.49,0.01
12501,Germany,1536,2169.39,82.5,0.01
14595,United Kingdom,1537,2164.45,82.52,0.01
15944,United Kingdom,1538,2164.24,82.53,0.01
17822,United Kingdom,1539,2162.93,82.54,0.01
14407,United Kingdom,1540,2157.73,82.55,0.01
16379,United Kingdom,1541,2157.4,82.57,0.01
13643,United Kingdom,1542,2156.77,82.58,0.01
13224,United Kingdom,1543,2155.95,82.59,0.01
16966,United Kingdom,1544,2154.97,82.6,0.01
16600,United Kingdom,1545,2153.41,82.61,0.01
16275,United Kingdom,1546,2151.11,82.63,0.01
18239,United Kingdom,1547,2150.36,82.64,0.01
14216,United Kingdom,1548,2150.04,82.65,0.01
16716,United Kingdom,1549,2149.68,82.66,0.01
17272,United Kingdom,1550,2148.63,82.68,0.01
16004,United Kingdom,1551,2146.39,82.69,0.01
13152,United Kingdom,1552,2146.38,82.7,0.01
16134,United Kingdom,1553,2145.34,82.71,0.01
18009,United Kingdom,1554,2144.23,82.72,0.01
12576,Poland,1555,2142.72,82.74,0.01
13092,United Kingdom,1556,2140.28,82.75,0.01
12687,Sweden,1557,2138.91,82.76,0.01
17029,United Kingdom,1558,2137.3,82.77,0.01
17305,United Kingdom,1559,2135.46,82.78,0.01
18116,United Kingdom,1560,2134.49,82.8,0.01
12560,Germany,1561,2134.01,82.81,0.01
16493,United Kingdom,1562,2132.09,82.82,0.01
13517,United Kingdom,1563,2128.42,82.83,0.01
14634,United Kingdom,1564,2124.46,82.84,0.01
16807,United Kingdom,1565,2123.88,82.86,0.01
16996,United Kingdom,1566,2123.61,82.87,0.01
14472,United Kingdom,1567,2118.72,82.88,0.01
14360,United Kingdom,1568,2118.03,82.89,0.01
14691,United Kingdom,1569,2114.33,82.9,0.01
16201,United Kingdom,1570,2112.12,82.92,0.01
16054,United Kingdom,1571,2111.88,82.93,0.01
12997,United Kingdom,1572,2110.91,82.94,0.01
14399,United Kingdom,1573,2108.21,82.95,0.01
13755,United Kingdom,1574,2108.06,82.96,0.01
13610,United Kingdom,1575,2103.71,82.98,0.01
15252,United Kingdom,1576,2103.41,82.99,0.01
14276,United Kingdom,1577,2102.68,83.0,0.01
14499,United Kingdom,1578,2101.79,83.01,0.01
15815,United Kingdom,1579,2100.6,83.02,0.01
12975,United Kingdom,1580,2100.09,83.04,0.01
17159,United Kingdom,1581,2099.59,83.05,0.01
12610,Italy,1582,2099.54,83.06,0.01
17742,United Kingdom,1583,2098.48,83.07,0.01
13753,United Kingdom,1584,2094.57,83.08,0.01
13591,United Kingdom,1585,2093.94,83.09,0.01
14469,United Kingdom,1586,2093.46,83.11,0.01
13265,United Kingdom,1587,2092.66,83.12,0.01
15456,United Kingdom,1588,2091.52,83.13,0.01
15151,United Kingdom,1589,2085.61,83.14,0.01
17705,United Kingdom,1590,2083.9,83.15,0.01
14896,United Kingdom,1591,2083.22,83.17,0.01
16934,United Kingdom,1592,2083.14,83.18,0.01
14396,United Kingdom,1593,2079.73,83.19,0.01
18026,United Kingdom,1594,2074.07,83.2,0.01
17048,United Kingdom,1595,2071.68,83.21,0.01
17585,United Kingdom,1596,2064.71,83.22,0.01
16726,United Kingdom,1597,2063.88,83.24,0.01
12586,Italy,1598,2062.67,83.25,0.01
13476,United Kingdom,1599,2061.47,83.26,0.01
18258,United Kingdom,1600,2059.67,83.27,0.01
17633,United Kingdom,1601,2057.39,83.28,0.01
12518,Germany,1602,2056.89,83.29,0.01
15253,United Kingdom,1603,2055.09,83.31,0.01
14188,United Kingdom,1604,2054.36,83.32,0.01
16235,United Kingdom,1605,2053.71,83.33,0.01
16794,United Kingdom,1606,2052.7,83.34,0.01
16176,United Kingdom,1607,2052.69,83.35,0.01
14723,United Kingdom,1608,2050.25,83.36,0.01
17086,United Kingdom,1609,2050.08,83.38,0.01
13874,United Kingdom,1610,2049.15,83.39,0.01
13984,United Kingdom,1611,2048.6,83.4,0.01
16027,United Kingdom,1612,2048.36,83.41,0.01
14232,United Kingdom,1613,2048.07,83.42,0.01
17666,United Kingdom,1614,2047.8,83.43,0.01
13663,United Kingdom,1615,2047.51,83.44,0.01
14000,United Kingdom,1616,2046.34,83.46,0.01
15473,United Kingdom,1617,2046.0,83.47,0.01
17289,United Kingdom,1618,2041.8,83.48,0.01
12585,Germany,1619,2040.1,83.49,0.01
14988,United Kingdom,1620,2038.65,83.5,0.01
16214,United Kingdom,1621,2038.25,83.51,0.01
16331,United Kingdom,1622,2037.7,83.53,0.01
13705,United Kingdom,1623,2035.33,83.54,0.01
17846,United Kingdom,1624,2033.1,83.55,0.01
13630,United Kingdom,1625,2031.78,83.56,0.01
14225,United Kingdom,1626,2031.07,83.57,0.01
15272,United Kingdom,1627,2030.95,83.58,0.01
15506,United Kingdom,1628,2030.33,83.59,0.01
15164,United Kingdom,1629,2028.11,83.61,0.01
15384,United Kingdom,1630,2027.79,83.62,0.01
12873,United Kingdom,1631,2027.3,83.63,0.01
13989,United Kingdom,1632,2026.06,83.64,0.01
14631,United Kingdom,1633,2025.69,83.65,0.01
16510,United Kingdom,1634,2025.6,83.66,0.01
14651,United Kingdom,1635,2025.52,83.67,0.01
12418,Switzerland,1636,2021.2,83.69,0.01
17227,United Kingdom,1637,2021.18,83.7,0.01
13696,United Kingdom,1638,2020.4,83.71,0.01
12348,Finland,1639,2019.4,83.72,0.01
14623,United Kingdom,1640,2016.98,83.73,0.01
16197,United Kingdom,1641,2016.71,83.74,0.01
17152,United Kingdom,1642,2016.5,83.75,0.01
17126,United Kingdom,1643,2016.43,83.77,0.01
13693,United Kingdom,1644,2011.82,83.78,0.01
13888,United Kingdom,1645,2001.59,83.79,0.01
16332,United Kingdom,1646,2000.01,83.8,0.01
14628,United Kingdom,1647,1998.0,83.81,0.01
16698,United Kingdom,1648,1998.0,83.82,0.01
15990,United Kingdom,1649,1997.75,83.83,0.01
14152,United Kingdom,1650,1997.34,83.85,0.01
15481,Norway,1651,1993.34,83.86,0.01
14301,United Kingdom,1652,1992.18,83.87,0.01
13889,United Kingdom,1653,1991.23,83.88,0.01
17088,United Kingdom,1654,1991.01,83.89,0.01
16960,United Kingdom,1655,1990.88,83.9,0.01
17351,United Kingdom,1656,1988.23,83.91,0.01
16529,United Kingdom,1657,1986.8,83.92,0.01
15478,United Kingdom,1658,1983.48,83.94,0.01
14967,United Kingdom,1659,1982.61,83.95,0.01
15192,United Kingdom,1660,1981.39,83.96,0.01
17337,United Kingdom,1661,1981.06,83.97,0.01
13725,United Kingdom,1662,1980.56,83.98,0.01
12582,Finland,1663,1980.4,83.99,0.01
17158,United Kingdom,1664,1980.0,84.0,0.01
15030,United Kingdom,1665,1979.91,84.01,0.01
15795,United Kingdom,1666,1979.87,84.02,0.01
13208,United Kingdom,1667,1976.3,84.04,0.01
18204,United Kingdom,1668,1975.35,84.05,0.01
15531,United Kingdom,1669,1972.39,84.06,0.01
17797,United Kingdom,1670,1971.87,84.07,0.01
14905,United Kingdom,1671,1971.39,84.08,0.01
12674,France,1672,1970.6,84.09,0.01
14477,United Kingdom,1673,1969.6,84.1,0.01
15081,United Kingdom,1674,1965.72,84.11,0.01
16032,United Kingdom,1675,1965.72,84.13,0.01
16233,United Kingdom,1676,1965.71,84.14,0.01
17966,United Kingdom,1677,1963.92,84.15,0.01
17997,United Kingdom,1678,1962.46,84.16,0.01
12399,Belgium,1679,1962.3,84.17,0.01
15789,United Kingdom,1680,1962.01,84.18,0.01
16290,United Kingdom,1681,1957.7,84.19,0.01
17039,United Kingdom,1682,1954.99,84.2,0.01
18016,United Kingdom,1683,1954.56,84.21,0.01
14794,United Kingdom,1684,1953.9,84.22,0.01
17554,United Kingdom,1685,1952.45,84.24,0.01
13761,United Kingdom,1686,1952.17,84.25,0.01
15885,United Kingdom,1687,1951.82,84.26,0.01
16993,United Kingdom,1688,1950.95,84.27,0.01
14014,United Kingdom,1689,1948.21,84.28,0.01
16891,United Kingdom,1690,1945.2,84.29,0.01
15620,United Kingdom,1691,1942.36,84.3,0.01
15425,United Kingdom,1692,1941.12,84.31,0.01
12385,Belgium,1693,1938.4,84.32,0.01
16619,United Kingdom,1694,1938.33,84.33,0.01
17135,United Kingdom,1695,1937.76,84.35,0.01
14418,United Kingdom,1696,1937.25,84.36,0.01
15605,United Kingdom,1697,1936.8,84.37,0.01
15561,United Kingdom,1698,1934.39,84.38,0.01
12528,Germany,1699,1933.48,84.39,0.01
12531,Germany,1700,1933.2,84.4,0.01
16859,United Kingdom,1701,1932.41,84.41,0.01
15803,United Kingdom,1702,1929.66,84.42,0.01
17236,United Kingdom,1703,1929.26,84.43,0.01
16788,United Kingdom,1704,1928.93,84.44,0.01
13029,United Kingdom,1705,1927.3,84.45,0.01
14492,United Kingdom,1706,1921.91,84.47,0.01
16681,United Kingdom,1707,1921.84,84.48,0.01
18220,United Kingdom,1708,1921.76,84.49,0.01
13838,United Kingdom,1709,1920.73,84.5,0.01
12644,Germany,1710,1918.49,84.51,0.01
12842,United Kingdom,1711,1917.99,84.52,0.01
14332,United Kingdom,1712,1917.41,84.53,0.01
16650,United Kingdom,1713,1916.11,84.54,0.01
16555,United Kingdom,1714,1915.68,84.55,0.01
16692,United Kingdom,1715,1914.7,84.56,0.01
16770,United Kingdom,1716,1909.73,84.57,0.01
12947,United Kingdom,1717,1908.03,84.59,0.01
17046,United Kingdom,1718,1906.07,84.6,0.01
16942,United Kingdom,1719,1904.99,84.61,0.01
17235,United Kingdom,1720,1904.88,84.62,0.01
14250,United Kingdom,1721,1904.05,84.63,0.01
14127,United Kingdom,1722,1900.08,84.64,0.01
14710,United Kingdom,1723,1899.79,84.65,0.01
12762,Portugal,1724,1898.52,84.66,0.01
14389,United Kingdom,1725,1898.01,84.67,0.01
14741,United Kingdom,1726,1897.59,84.68,0.01
14730,United Kingdom,1727,1897.57,84.69,0.01
17560,United Kingdom,1728,1895.8,84.7,0.01
14327,United Kingdom,1729,1894.93,84.71,0.01
15248,United Kingdom,1730,1893.93,84.72,0.01
17350,United Kingdom,1731,1893.7,84.74,0.01
16631,United Kingdom,1732,1892.52,84.75,0.01
13276,United Kingdom,1733,1891.91,84.76,0.01
15381,United Kingdom,1734,1890.57,84.77,0.01
14912,Italy,1735,1889.25,84.78,0.01
17609,United Kingdom,1736,1887.9,84.79,0.01
16172,United Kingdom,1737,1884.55,84.8,0.01
14403,United Kingdom,1738,1880.51,84.81,0.01
16660,United Kingdom,1739,1879.55,84.82,0.01
18151,United Kingdom,1740,1879.44,84.83,0.01
15197,United Kingdom,1741,1877.51,84.84,0.01
13946,United Kingdom,1742,1876.23,84.85,0.01
12494,France,1743,1872.87,84.86,0.01
16426,United Kingdom,1744,1863.76,84.87,0.01
14887,United Kingdom,1745,1862.0,84.88,0.01
13503,United Kingdom,1746,1859.24,84.89,0.01
14305,United Kingdom,1747,1858.96,84.91,0.01
14130,United Kingdom,1748,1858.77,84.92,0.01
16043,United Kingdom,1749,1856.59,84.93,0.01
16049,United Kingdom,1750,1852.15,84.94,0.01
16917,United Kingdom,1751,1851.88,84.95,0.01
12383,Belgium,1752,1850.56,84.96,0.01
12381,Norway,1753,1845.31,84.97,0.01
12507,Spain,1754,1844.06,84.98,0.01
18180,United Kingdom,1755,1843.75,84.99,0.01
12694,France,1756,1843.35,85.0,0.01
12950,United Kingdom,1757,1843.0,85.01,0.01
15201,United Kingdom,1758,1842.95,85.02,0.01
16102,United Kingdom,1759,1842.14,85.03,0.01
14224,United Kingdom,1760,1841.71,85.04,0.01
13168,United Kingdom,1761,1840.73,85.05,0.01
17919,United Kingdom,1762,1840.32,85.06,0.01
15822,United Kingdom,1763,1840.06,85.07,0.01
14870,United Kingdom,1764,1838.95,85.08,0.01
13924,United Kingdom,1765,1838.85,85.09,0.01
17015,United Kingdom,1766,1838.61,85.1,0.01
16175,United Kingdom,1767,1836.44,85.11,0.01
15402,United Kingdom,1768,1830.54,85.12,0.01
16152,United Kingdom,1769,1829.04,85.13,0.01
16825,United Kingdom,1770,1826.89,85.14,0.01
17244,United Kingdom,1771,1826.04,85.16,0.01
15678,United Kingdom,1772,1825.94,85.17,0.01
14715,United Kingdom,1773,1825.45,85.18,0.01
13884,United Kingdom,1774,1825.03,85.19,0.01
17642,United Kingdom,1775,1824.49,85.2,0.01
16169,United Kingdom,1776,1822.97,85.21,0.01
14738,United Kingdom,1777,1821.9,85.22,0.01
15339,United Kingdom,1778,1821.02,85.23,0.01
17259,United Kingdom,1779,1820.34,85.24,0.01
16205,United Kingdom,1780,1820.11,85.25,0.01
17828,Malta,1781,1820.09,85.26,0.01
14553,United Kingdom,1782,1818.6,85.27,0.01
15807,United Kingdom,1783,1817.52,85.28,0.01
16634,United Kingdom,1784,1814.61,85.29,0.01
16880,United Kingdom,1785,1813.21,85.3,0.01
14915,United Kingdom,1786,1811.25,85.31,0.01
16474,United Kingdom,1787,1810.65,85.32,0.01
16725,United Kingdom,1788,1810.41,85.33,0.01
14893,United Kingdom,1789,1809.61,85.34,0.01
15530,United Kingdom,1790,1808.68,85.35,0.01
17888,United Kingdom,1791,1807.44,85.36,0.01
15133,United Kingdom,1792,1806.9,85.37,0.01
13561,United Kingdom,1793,1803.4,85.38,0.01
18161,United Kingdom,1794,1803.1,85.39,0.01
16797,United Kingdom,1795,1802.02,85.4,0.01
16249,United Kingdom,1796,1800.07,85.41,0.01
18235,United Kingdom,1797,1796.48,85.42,0.01
18236,United Kingdom,1798,1795.35,85.43,0.01
17165,United Kingdom,1799,1794.32,85.44,0.01
18122,United Kingdom,1800,1793.06,85.45,0.01
13711,United Kingdom,1801,1792.26,85.46,0.01
13375,United Kingdom,1802,1792.23,85.47,0.01
12369,Austria,1803,1791.15,85.48,0.01
17603,United Kingdom,1804,1788.38,85.49,0.01
13782,United Kingdom,1805,1786.08,85.5,0.01
15608,United Kingdom,1806,1785.98,85.51,0.01
16611,United Kingdom,1807,1785.13,85.52,0.01
15452,United Kingdom,1808,1785.11,85.53,0.01
15128,United Kingdom,1809,1783.68,85.54,0.01
16110,United Kingdom,1810,1781.59,85.55,0.01
18214,United Kingdom,1811,1780.34,85.56,0.01
15220,United Kingdom,1812,1778.96,85.57,0.01
12458,Switzerland,1813,1777.49,85.58,0.01
12908,United Kingdom,1814,1776.0,85.59,0.01
12778,Netherlands,1815,1775.68,85.6,0.01
13920,United Kingdom,1816,1774.68,85.61,0.01
16124,United Kingdom,1817,1772.49,85.62,0.01
15594,United Kingdom,1818,1771.78,85.63,0.01
14850,United Kingdom,1819,1770.96,85.64,0.01
14933,Channel Islands,1820,1770.0,85.65,0.01
15972,United Kingdom,1821,1769.33,85.66,0.01
15736,United Kingdom,1822,1767.12,85.67,0.01
13456,United Kingdom,1823,1766.72,85.68,0.01
16751,United Kingdom,1824,1764.72,85.69,0.01
13648,United Kingdom,1825,1764.02,85.7,0.01
13717,United Kingdom,1826,1763.3,85.71,0.01
12784,Portugal,1827,1763.15,85.72,0.01
15777,United Kingdom,1828,1762.61,85.73,0.01
16511,United Kingdom,1829,1760.49,85.74,0.01
16620,United Kingdom,1830,1758.93,85.75,0.01
16266,United Kingdom,1831,1757.95,85.76,0.01
16595,United Kingdom,1832,1757.75,85.77,0.01
12809,Portugal,1833,1755.94,85.78,0.01
14704,United Kingdom,1834,1752.92,85.79,0.01
13155,United Kingdom,1835,1750.18,85.8,0.01
14522,United Kingdom,1836,1748.42,85.81,0.01
16639,United Kingdom,1837,1747.98,85.82,0.01
13808,United Kingdom,1838,1747.66,85.83,0.01
17695,United Kingdom,1839,1746.04,85.84,0.01
14236,United Kingdom,1840,1744.64,85.85,0.01
16348,United Kingdom,1841,1744.42,85.86,0.01
16380,United Kingdom,1842,1743.15,85.87,0.01
12425,Portugal,1843,1741.41,85.88,0.01
16087,United Kingdom,1844,1739.92,85.89,0.01
17974,United Kingdom,1845,1739.09,85.9,0.01
13531,United Kingdom,1846,1738.52,85.91,0.01
14584,United Kingdom,1847,1738.16,85.92,0.01
14075,United Kingdom,1848,1734.87,85.93,0.01
17268,United Kingdom,1849,1733.89,85.94,0.01
13026,United Kingdom,1850,1733.08,85.95,0.01
14400,United Kingdom,1851,1732.47,85.96,0.01
17432,United Kingdom,1852,1728.99,85.97,0.01
14387,United Kingdom,1853,1727.6,85.98,0.01
16809,United Kingdom,1854,1727.43,85.99,0.01
15730,United Kingdom,1855,1726.58,86.0,0.01
17190,United Kingdom,1856,1726.57,86.01,0.01
14304,United Kingdom,1857,1725.01,86.02,0.01
13363,United Kingdom,1858,1723.86,86.03,0.01
16374,United Kingdom,1859,1723.4,86.04,0.01
17451,United Kingdom,1860,1721.4,86.05,0.01
16119,United Kingdom,1861,1720.81,86.06,0.01
15267,United Kingdom,1862,1717.36,86.07,0.01
14021,United Kingdom,1863,1716.58,86.08,0.01
17162,United Kingdom,1864,1715.46,86.09,0.01
14692,United Kingdom,1865,1715.14,86.1,0.01
14987,United Kingdom,1866,1713.85,86.11,0.01
14447,United Kingdom,1867,1711.73,86.12,0.01
13665,United Kingdom,1868,1711.66,86.13,0.01
16654,United Kingdom,1869,1711.47,86.14,0.01
17750,United Kingdom,1870,1710.45,86.15,0.01
12405,Finland,1871,1710.39,86.16,0.01
13104,United Kingdom,1872,1709.1,86.16,0.01
17731,United Kingdom,1873,1708.99,86.17,0.01
15607,United Kingdom,1874,1708.97,86.18,0.01
15947,United Kingdom,1875,1708.24,86.19,0.01
12407,Belgium,1876,1708.12,86.2,0.01
16902,United Kingdom,1877,1706.88,86.21,0.01
13309,United Kingdom,1878,1706.37,86.22,0.01
16398,United Kingdom,1879,1705.8,86.23,0.01
14859,United Kingdom,1880,1705.64,86.24,0.01
12693,Germany,1881,1703.02,86.25,0.01
15326,United Kingdom,1882,1700.52,86.26,0.01
15911,United Kingdom,1883,1700.24,86.27,0.01
13240,United Kingdom,1884,1699.86,86.28,0.01
15889,United Kingdom,1885,1699.67,86.29,0.01
16768,United Kingdom,1886,1698.57,86.3,0.01
12932,United Kingdom,1887,1698.56,86.31,0.01
17813,United Kingdom,1888,1698.07,86.32,0.01
17694,United Kingdom,1889,1695.97,86.33,0.01
16899,United Kingdom,1890,1695.77,86.34,0.01
16010,United Kingdom,1891,1694.86,86.35,0.01
15976,United Kingdom,1892,1694.41,86.36,0.01
12764,Lebanon,1893,1693.88,86.37,0.01
14245,United Kingdom,1894,1693.45,86.38,0.01
14829,United Kingdom,1895,1692.84,86.39,0.01
16671,United Kingdom,1896,1692.27,86.4,0.01
14078,United Kingdom,1897,1689.71,86.41,0.01
13294,United Kingdom,1898,1689.53,86.41,0.01
17341,United Kingdom,1899,1688.82,86.42,0.01
13566,United Kingdom,1900,1688.6,86.43,0.01
12813,Netherlands,1901,1687.8,86.44,0.01
12775,Netherlands,1902,1686.12,86.45,0.01
13516,United Kingdom,1903,1685.26,86.46,0.01
15732,United Kingdom,1904,1682.07,86.47,0.01
14643,United Kingdom,1905,1679.89,86.48,0.01
15551,United Kingdom,1906,1679.81,86.49,0.01
13800,United Kingdom,1907,1679.56,86.5,0.01
12870,United Kingdom,1908,1676.95,86.51,0.01
14831,United Kingdom,1909,1676.57,86.52,0.01
13149,United Kingdom,1910,1676.06,86.53,0.01
17656,United Kingdom,1911,1674.69,86.54,0.01
13587,United Kingdom,1912,1673.5,86.55,0.01
13308,United Kingdom,1913,1670.37,86.56,0.01
13417,United Kingdom,1914,1669.49,86.57,0.01
13184,United Kingdom,1915,1668.95,86.58,0.01
17534,United Kingdom,1916,1668.83,86.59,0.01
13434,United Kingdom,1917,1666.86,86.59,0.01
13064,United Kingdom,1918,1666.84,86.6,0.01
17321,United Kingdom,1919,1665.21,86.61,0.01
16329,United Kingdom,1920,1664.92,86.62,0.01
12912,United Kingdom,1921,1662.3,86.63,0.01
15214,United Kingdom,1922,1661.44,86.64,0.01
14583,United Kingdom,1923,1660.29,86.65,0.01
18096,United Kingdom,1924,1657.87,86.66,0.01
18276,United Kingdom,1925,1656.52,86.67,0.01
17041,United Kingdom,1926,1655.2,86.68,0.01
16625,United Kingdom,1927,1654.03,86.69,0.01
16813,United Kingdom,1928,1652.18,86.7,0.01
12911,United Kingdom,1929,1651.72,86.71,0.01
13649,United Kingdom,1930,1651.48,86.72,0.01
16907,United Kingdom,1931,1650.81,86.73,0.01
15996,United Kingdom,1932,1649.65,86.74,0.01
15987,United Kingdom,1933,1649.47,86.74,0.01
18085,United Kingdom,1934,1645.75,86.75,0.01
12657,France,1935,1643.18,86.76,0.01
13506,United Kingdom,1936,1639.2,86.77,0.01
14420,United Kingdom,1937,1639.17,86.78,0.01
12933,United Kingdom,1938,1636.63,86.79,0.01
17951,United Kingdom,1939,1636.08,86.8,0.01
12398,Switzerland,1940,1635.66,86.81,0.01
17006,United Kingdom,1941,1635.27,86.82,0.01
15310,United Kingdom,1942,1634.64,86.83,0.01
18062,United Kingdom,1943,1632.67,86.84,0.01
14164,United Kingdom,1944,1631.77,86.85,0.01
18136,United Kingdom,1945,1631.36,86.86,0.01
17571,United Kingdom,1946,1630.91,86.87,0.01
14904,United Kingdom,1947,1630.49,86.87,0.01
16256,United Kingdom,1948,1629.37,86.88,0.01
13554,United Kingdom,1949,1629.35,86.89,0.01
15167,United Kingdom,1950,1627.62,86.9,0.01
14759,United Kingdom,1951,1625.97,86.91,0.01
13154,United Kingdom,1952,1624.84,86.92,0.01
15172,United Kingdom,1953,1624.05,86.93,0.01
14937,Channel Islands,1954,1621.88,86.94,0.01
12379,Belgium,1955,1620.22,86.95,0.01
15422,United Kingdom,1956,1619.97,86.96,0.01
12577,France,1957,1617.1,86.97,0.01
16224,United Kingdom,1958,1616.54,86.98,0.01
14336,United Kingdom,1959,1614.91,86.98,0.01
15013,United Kingdom,1960,1610.82,86.99,0.01
16860,United Kingdom,1961,1610.62,87.0,0.01
13900,United Kingdom,1962,1610.59,87.01,0.01
17814,United Kingdom,1963,1609.37,87.02,0.01
12847,United Kingdom,1964,1609.0,87.03,0.01
13249,United Kingdom,1965,1608.93,87.04,0.01
14920,United Kingdom,1966,1607.17,87.05,0.01
17515,United Kingdom,1967,1602.51,87.06,0.01
15325,United Kingdom,1968,1601.46,87.07,0.01
14178,United Kingdom,1969,1600.26,87.08,0.01
14885,United Kingdom,1970,1598.12,87.08,0.01
12514,Italy,1971,1597.76,87.09,0.01
15134,United Kingdom,1972,1596.29,87.1,0.01
17853,United Kingdom,1973,1596.29,87.11,0.01
13850,United Kingdom,1974,1595.48,87.12,0.01
13239,United Kingdom,1975,1594.69,87.13,0.01
16801,United Kingdom,1976,1594.23,87.14,0.01
17028,United Kingdom,1977,1593.83,87.15,0.01
15289,United Kingdom,1978,1593.09,87.16,0.01
17540,United Kingdom,1979,1590.6,87.17,0.01
16092,United Kingdom,1980,1587.94,87.17,0.01
17345,United Kingdom,1981,1586.63,87.18,0.01
13156,United Kingdom,1982,1586.54,87.19,0.01
16096,United Kingdom,1983,1584.97,87.2,0.01
13740,United Kingdom,1984,1582.77,87.21,0.01
17867,United Kingdom,1985,1582.05,87.22,0.01
14719,United Kingdom,1986,1581.84,87.23,0.01
15279,United Kingdom,1987,1580.54,87.24,0.01
13202,United Kingdom,1988,1580.3,87.25,0.01
14587,United Kingdom,1989,1580.29,87.25,0.01
13752,United Kingdom,1990,1579.83,87.26,0.01
17222,United Kingdom,1991,1579.51,87.27,0.01
12607,USA,1992,1579.51,87.28,0.01
17649,United Kingdom,1993,1578.89,87.29,0.01
13186,United Kingdom,1994,1575.89,87.3,0.01
12549,USA,1995,1575.68,87.31,0.01
13337,United Kingdom,1996,1575.26,87.32,0.01
14489,United Kingdom,1997,1574.93,87.33,0.01
16099,United Kingdom,1998,1573.2,87.34,0.01
17886,United Kingdom,1999,1572.55,87.34,0.01
14136,United Kingdom,2000,1570.81,87.35,0.01
14198,United Kingdom,2001,1569.73,87.36,0.01
13539,United Kingdom,2002,1569.36,87.37,0.01
17624,United Kingdom,2003,1568.63,87.38,0.01
16774,United Kingdom,2004,1567.48,87.39,0.01
13939,United Kingdom,2005,1560.96,87.4,0.01
15466,United Kingdom,2006,1560.46,87.41,0.01
12629,Sweden,2007,1558.22,87.41,0.01
16140,United Kingdom,2008,1557.6,87.42,0.01
16394,United Kingdom,2009,1555.34,87.43,0.01
15149,United Kingdom,2010,1554.61,87.44,0.01
18149,United Kingdom,2011,1553.96,87.45,0.01
13360,United Kingdom,2012,1553.65,87.46,0.01
15074,United Kingdom,2013,1553.13,87.47,0.01
13377,United Kingdom,2014,1552.88,87.48,0.01
17851,United Kingdom,2015,1552.35,87.49,0.01
17323,United Kingdom,2016,1551.04,87.49,0.01
14186,United Kingdom,2017,1550.63,87.5,0.01
16366,United Kingdom,2018,1548.13,87.51,0.01
